index,precision,recall,f1-score,support,Weight_Func,Power,Num_Neighbors,source_model
macro avg,0.8013065606642129,0.7886011162926299,0.7932676947102388,31983.0,distance,2,5,KNeighborsClassifier
weighted avg,0.8037508153882471,0.8048338179657943,0.8027361681169349,31983.0,distance,2,5,KNeighborsClassifier
0,0.8253061597514165,0.946196563285834,0.8816264766181783,19088.0,uniform,1,10,KNeighborsClassifier
1,0.8983067630458461,0.7035284994183792,0.7890754109767766,12895.0,uniform,1,10,KNeighborsClassifier
accuracy,0.8483569396241754,0.8483569396241754,0.8483569396241754,0.8483569396241754,uniform,1,10,KNeighborsClassifier
macro avg,0.8618064613986314,0.8248625313521066,0.8353509437974774,31983.0,uniform,1,10,KNeighborsClassifier
weighted avg,0.854738757677867,0.8483569396241754,0.84431146578599,31983.0,uniform,1,10,KNeighborsClassifier
0,0.7951323883391281,0.9345138306789607,0.8592071672848128,19088.0,uniform,2,10,KNeighborsClassifier
1,0.8690962404440256,0.6435827840248158,0.7395294956335768,12895.0,uniform,2,10,KNeighborsClassifier
accuracy,0.8172153956789544,0.8172153956789544,0.8172153956789544,0.8172153956789544,uniform,2,10,KNeighborsClassifier
macro avg,0.8321143143915768,0.7890483073518882,0.7993683314591948,31983.0,uniform,2,10,KNeighborsClassifier
weighted avg,0.8249533517538377,0.8172153956789544,0.8109551716639303,31983.0,uniform,2,10,KNeighborsClassifier
0,0.8544559762217999,0.9186923721709975,0.8854106182626038,19088.0,distance,1,10,KNeighborsClassifier
1,0.8645724258289703,0.7683598293912369,0.8136316978033258,12895.0,distance,1,10,KNeighborsClassifier
accuracy,0.8580808554544602,0.8580808554544602,0.8580808554544602,0.8580808554544602,distance,1,10,KNeighborsClassifier
macro avg,0.8595142010253851,0.8435261007811172,0.8495211580329648,31983.0,distance,1,10,KNeighborsClassifier
weighted avg,0.8585347561262636,0.8580808554544602,0.8564705820145222,31983.0,distance,1,10,KNeighborsClassifier
0,0.8259950009613536,0.9002514668901928,0.8615261205254187,19088.0,distance,2,10,KNeighborsClassifier
1,0.8296806512210394,0.7192710352849941,0.7705408324333306,12895.0,distance,2,10,KNeighborsClassifier
accuracy,0.8272832442234938,0.8272832442234938,0.8272832442234938,0.8272832442234938,distance,2,10,KNeighborsClassifier
macro avg,0.8278378260911965,0.8097612510875934,0.8160334764793746,31983.0,distance,2,10,KNeighborsClassifier
weighted avg,0.8274809922723202,0.8272832442234938,0.8248424044904165,31983.0,distance,2,10,KNeighborsClassifier
0,0.856230958943856,0.9275984911986589,0.890487087283426,19088.0,uniform,1,15,KNeighborsClassifier
1,0.8777423920736023,0.769445521519969,0.8200338856977563,12895.0,uniform,1,15,KNeighborsClassifier
accuracy,0.8638339117656255,0.8638339117656255,0.8638339117656255,0.8638339117656255,uniform,1,15,KNeighborsClassifier
macro avg,0.8669866755087292,0.848522006359314,0.855260486490591,31983.0,uniform,1,15,KNeighborsClassifier
weighted avg,0.8649040018168848,0.8638339117656255,0.862081558269662,31983.0,uniform,1,15,KNeighborsClassifier
0,0.8276122218030931,0.9195305951383068,0.8711534643637084,19088.0,uniform,2,15,KNeighborsClassifier
1,0.8574477958236659,0.7164792555253975,0.7806506125897761,12895.0,uniform,2,15,KNeighborsClassifier
accuracy,0.8376637588719007,0.8376637588719007,0.8376637588719007,0.8376637588719007,uniform,2,15,KNeighborsClassifier
macro avg,0.8425300088133796,0.8180049253318522,0.8259020384767423,31983.0,uniform,2,15,KNeighborsClassifier
weighted avg,0.8396414162812624,0.8376637588719007,0.8346642584222753,31983.0,uniform,2,15,KNeighborsClassifier
0,0.856230958943856,0.9275984911986589,0.890487087283426,19088.0,distance,1,15,KNeighborsClassifier
1,0.8777423920736023,0.769445521519969,0.8200338856977563,12895.0,distance,1,15,KNeighborsClassifier
accuracy,0.8638339117656255,0.8638339117656255,0.8638339117656255,0.8638339117656255,distance,1,15,KNeighborsClassifier
macro avg,0.8669866755087292,0.848522006359314,0.855260486490591,31983.0,distance,1,15,KNeighborsClassifier
weighted avg,0.8649040018168848,0.8638339117656255,0.862081558269662,31983.0,distance,1,15,KNeighborsClassifier
0,0.8276122218030931,0.9195305951383068,0.8711534643637084,19088.0,distance,2,15,KNeighborsClassifier
1,0.8574477958236659,0.7164792555253975,0.7806506125897761,12895.0,distance,2,15,KNeighborsClassifier
accuracy,0.8376637588719007,0.8376637588719007,0.8376637588719007,0.8376637588719007,distance,2,15,KNeighborsClassifier
macro avg,0.8425300088133796,0.8180049253318522,0.8259020384767423,31983.0,distance,2,15,KNeighborsClassifier
weighted avg,0.8396414162812624,0.8376637588719007,0.8346642584222753,31983.0,distance,2,15,KNeighborsClassifier
0,0.8399703305363683,0.9492351215423303,0.8912663862859392,19088.0,uniform,1,20,KNeighborsClassifier
1,0.906934306569343,0.732299340829779,0.8103144977903635,12895.0,uniform,1,20,KNeighborsClassifier
accuracy,0.8617703154800987,0.8617703154800987,0.8617703154800987,0.8617703154800987,uniform,1,20,KNeighborsClassifier
macro avg,0.8734523185528557,0.8407672311860546,0.8507904420381514,31983.0,uniform,1,20,KNeighborsClassifier
weighted avg,0.8669690633302027,0.8617703154800987,0.8586279658078587,31983.0,uniform,1,20,KNeighborsClassifier
0,0.8079422706288378,0.944362950544845,0.8708422908765913,19088.0,uniform,2,20,KNeighborsClassifier
1,0.8901985111662531,0.667700659170221,0.7630611069260426,12895.0,uniform,2,20,KNeighborsClassifier
accuracy,0.8328174342619517,0.8328174342619517,0.8328174342619517,0.8328174342619517,uniform,2,20,KNeighborsClassifier
macro avg,0.8490703908975454,0.806031804857533,0.8169516989013169,31983.0,uniform,2,20,KNeighborsClassifier
weighted avg,0.8411065835991648,0.8328174342619517,0.827386756153697,31983.0,uniform,2,20,KNeighborsClassifier
0,0.8591291796968968,0.9355092204526404,0.895693827903594,19088.0,distance,1,20,KNeighborsClassifier
1,0.8900696552955885,0.7729352462194649,0.8273772465031337,12895.0,distance,1,20,KNeighborsClassifier
accuracy,0.8699621674014321,0.8699621674014321,0.8699621674014321,0.8699621674014321,distance,1,20,KNeighborsClassifier
macro avg,0.8745994174962426,0.8542222333360526,0.8615355372033638,31983.0,distance,1,20,KNeighborsClassifier
weighted avg,0.8716038516427783,0.8699621674014321,0.8681497476997689,31983.0,distance,1,20,KNeighborsClassifier
0,0.8295140353343643,0.9273365465213746,0.8757018824053232,19088.0,distance,2,20,KNeighborsClassifier
1,0.8696918451709883,0.7178751454051958,0.7865244912698076,12895.0,distance,2,20,KNeighborsClassifier
accuracy,0.842885282806491,0.842885282806491,0.842885282806491,0.842885282806491,distance,2,20,KNeighborsClassifier
macro avg,0.8496029402526764,0.8226058459632852,0.8311131868375654,31983.0,distance,2,20,KNeighborsClassifier
weighted avg,0.8457130428647168,0.842885282806491,0.8397470795821836,31983.0,distance,2,20,KNeighborsClassifier
